nameLower,Month,County.Code,City.Name,PM,CN,meanAllTime,lr_op,TAVG,AWND,PRCP,T
kansas city,52,209,Kansas City,10.225,Kansas City,10.965754690893224,0,14.49,4.3,64.1,0
kansas city,53,209,Kansas City,9.94,Kansas City,10.965754690893224,0,20.39,4.7,201.6,0
kansas city,54,209,Kansas City,9.94,Kansas City,10.965754690893224,0,22.52,3.7,141.9,0
kansas city,55,209,Kansas City,12.68,Kansas City,10.965754690893224,0,25.26,3.4,167.2,0
kansas city,56,209,Kansas City,10.7,Kansas City,10.965754690893224,0,23.4,3.5,283,0
kansas city,57,209,Kansas City,15.2,Kansas City,10.965754690893224,0,22.1,3.5,44.9,0
kansas city,58,209,Kansas City,8.5,Kansas City,10.965754690893224,0,14.97,3.6,0,0
kansas city,59,209,Kansas City,14.4,Kansas City,10.965754690893224,0,7.83,3.5,27.3,0
kansas city,60,209,Kansas City,13.98,Kansas City,10.965754690893224,0,3.6,3.9,12.2,0
kansas city,61,209,Kansas City,14.74,Kansas City,10.965754690893224,0,-1.09,3.4,86.6,0
kansas city,62,209,Kansas City,15.266666666666667,Kansas City,10.965754690893224,0,4.5,3.2,61.6,0
kansas city,63,209,Kansas City,14.683333333333334,Kansas City,10.965754690893224,0,7.43,4.3,22.9,0
kansas city,64,209,Kansas City,11.94,Kansas City,10.965754690893224,0,14.87,4.2,64.8,0
kansas city,65,209,Kansas City,10.35,Kansas City,10.965754690893224,0,19.26,3.8,96.8,0
kansas city,66,209,Kansas City,21.66,Kansas City,10.965754690893224,0,25.25,4,253.8,0
kansas city,67,209,Kansas City,23.325,Kansas City,10.965754690893224,0,27.34,3.1,36.7,0
kansas city,68,209,Kansas City,10.959999999999999,Kansas City,10.965754690893224,0,26.34,2.9,249.2,0
kansas city,69,209,Kansas City,19.5,Kansas City,10.965754690893224,0,23.29,3.3,92.5,0
kansas city,70,209,Kansas City,13.04,Kansas City,10.965754690893224,0,14.82,3.2,61.8,0
kansas city,71,209,Kansas City,8.2,Kansas City,10.965754690893224,0,8.95,4.1,22.9,0
kansas city,72,209,Kansas City,15.475,Kansas City,10.965754690893224,0,-0.2,3.7,35.9,0
kansas city,73,209,Kansas City,12.425,Kansas City,10.965754690893224,0,5.63,4,6,0
kansas city,74,209,Kansas City,8.9,Kansas City,10.965754690893224,0,2.41,3.5,0,0
kansas city,75,209,Kansas City,12.942857142857143,Kansas City,10.965754690893224,0,7.91,4.6,45.4,0
kansas city,76,209,Kansas City,13.3,Kansas City,10.965754690893224,0,16.93,4.3,87.2,0
kansas city,77,209,Kansas City,9.033333333333333,Kansas City,10.965754690893224,0,19.5,3.7,46,0
kansas city,78,209,Kansas City,12.5,Kansas City,10.965754690893224,0,25.41,3.8,45.3,0
kansas city,79,209,Kansas City,12.52,Kansas City,10.965754690893224,0,28.48,3.9,91.6,0
kansas city,80,209,Kansas City,11.625,Kansas City,10.965754690893224,0,27.18,3.6,164.4,0
kansas city,81,209,Kansas City,11.36,Kansas City,10.965754690893224,0,19.45,2.9,33.8,0
kansas city,82,209,Kansas City,7.1,Kansas City,10.965754690893224,0,13.14,3.4,110.4,0
kansas city,83,209,Kansas City,17.05,Kansas City,10.965754690893224,0,8.56,3.4,41.7,0
kansas city,84,209,Kansas City,14.825,Kansas City,10.965754690893224,0,4.25,3.5,57.2,0
kansas city,85,209,Kansas City,11.433333333333334,Kansas City,10.965754690893224,0,-0.46,3.7,23,0
kansas city,86,209,Kansas City,11.52,Kansas City,10.965754690893224,0,-1.04,4,70.5,0
kansas city,87,209,Kansas City,16.15,Kansas City,10.965754690893224,0,11.89,4.2,65.8,0
kansas city,88,209,Kansas City,11.35,Kansas City,10.965754690893224,0,12.02,3.9,92,0
kansas city,89,209,Kansas City,12.066666666666666,Kansas City,10.965754690893224,0,21.29,3.5,217.8,0
kansas city,90,209,Kansas City,6.18,Kansas City,10.965754690893224,0,23.83,3.5,149.9,0
kansas city,91,209,Kansas City,15.016666666666666,Kansas City,10.965754690893224,0,27.04,3,1.4,0
kansas city,92,209,Kansas City,10.35,Kansas City,10.965754690893224,0,29.34,3.6,35.7,0
kansas city,93,209,Kansas City,9.966666666666667,Kansas City,10.965754690893224,0,22.84,3.3,94.3,0
kansas city,94,209,Kansas City,7.9,Kansas City,10.965754690893224,0,16.4,3.5,165.9,0
kansas city,95,209,Kansas City,11.4,Kansas City,10.965754690893224,0,7.53,3,8.4,0
kansas city,96,209,Kansas City,16.84,Kansas City,10.965754690893224,1,0.09,3.1,60.7,0
kansas city,97,209,Kansas City,12.025,Kansas City,10.965754690893224,1,-0.77,3.9,35.6,0
kansas city,98,209,Kansas City,16.266666666666666,Kansas City,10.965754690893224,1,-1.01,3.6,87.1,0
kansas city,99,209,Kansas City,12.033333333333333,Kansas City,10.965754690893224,1,6.49,3.9,76.9,0
kansas city,100,209,Kansas City,2.9,Kansas City,10.965754690893224,1,11.78,4.4,120.7,0
kansas city,101,209,Kansas City,8.76,Kansas City,10.965754690893224,1,18.45,3.9,79.5,0
kansas city,102,209,Kansas City,7.3500000000000005,Kansas City,10.965754690893224,1,24.53,3.8,156.7,0
kansas city,103,209,Kansas City,10.7,Kansas City,10.965754690893224,1,26.36,3.4,232.7,0
kansas city,104,209,Kansas City,14.175,Kansas City,10.965754690893224,1,25.12,2.9,47.3,0
kansas city,105,209,Kansas City,7.800000000000001,Kansas City,10.965754690893224,1,19.99,2.4,302.6,0
kansas city,106,209,Kansas City,8.733333333333334,Kansas City,10.965754690893224,1,14.03,3,94.6,0
kansas city,107,209,Kansas City,4.633333333333333,Kansas City,10.965754690893224,1,7.21,3.6,43,0
kansas city,108,209,Kansas City,16.2,Kansas City,10.965754690893224,1,-0.68,4.1,41.1,0
kansas city,109,209,Kansas City,8.366666666666667,Kansas City,10.965754690893224,1,-1.72,3.5,2.3,0
kansas city,110,209,Kansas City,8.05,Kansas City,10.965754690893224,1,3.82,4.1,26.9,0
kansas city,111,209,Kansas City,6.6,Kansas City,10.965754690893224,1,8.4,4.2,107.7,0
kansas city,112,209,Kansas City,16.866666666666667,Kansas City,10.965754690893224,1,12.5,4.2,212.9,0
kansas city,113,209,Kansas City,12.133333333333333,Kansas City,10.965754690893224,1,19.43,3.1,86.7,0
kansas city,114,209,Kansas City,10.25,Kansas City,10.965754690893224,1,24.97,3.3,202.2,0
kansas city,115,209,Kansas City,10.4,Kansas City,10.965754690893224,1,24.4,2.5,139.5,0
kansas city,116,209,Kansas City,7.933333333333333,Kansas City,10.965754690893224,1,24.19,3.2,204.1,0
kansas city,117,209,Kansas City,10.965754690893224,Kansas City,10.965754690893224,1,19.95,2.4,82.4,0
kansas city,118,209,Kansas City,6.393193571428571,Kansas City,10.965754690893224,1,10.67,3.6,133.4,0
kansas city,119,209,Kansas City,9.826851777777778,Kansas City,10.965754690893224,1,10.29,3.2,41.2,0
kansas city,120,209,Kansas City,8.936111,Kansas City,10.965754690893224,1,-1.58,3.7,51.1,0
kansas city,121,209,Kansas City,11.26795557142857,Kansas City,10.965754690893224,1,-4.07,3.1,19.4,0
kansas city,122,209,Kansas City,15.014285714285714,Kansas City,10.965754690893224,1,-1.89,2.9,30.6,0
kansas city,123,209,Kansas City,9.168229125,Kansas City,10.965754690893224,1,7.8,3.5,60.6,0
kansas city,124,209,Kansas City,11.7454167,Kansas City,10.965754690893224,1,16.72,4,120.8,0
kansas city,125,209,Kansas City,7.817187499999999,Kansas City,10.965754690893224,1,18.63,3.2,164.7,0
kansas city,126,209,Kansas City,10.022916625,Kansas City,10.965754690893224,1,26.39,3.5,138.9,0
kansas city,127,209,Kansas City,9.8289286,Kansas City,10.965754690893224,1,27.66,3.2,121,0
kansas city,128,209,Kansas City,10.089899,Kansas City,10.965754690893224,1,27.3,3.2,103.7,0
kansas city,129,209,Kansas City,8.474404857142858,Kansas City,10.965754690893224,1,20.82,3.1,181.5,0
kansas city,130,209,Kansas City,9.8,Kansas City,10.965754690893224,1,16.52,2.7,25.2,0
kansas city,131,209,Kansas City,7.176388888888889,Kansas City,10.965754690893224,1,8.26,3.8,50.1,0
kansas city,132,209,Kansas City,9.691145875,Kansas City,10.965754690893224,1,-0.37,3.2,7.4,0
kansas city,133,209,Kansas City,15.827777777777778,Kansas City,10.965754690893224,1,-3.61,3,8.9,0
kansas city,134,209,Kansas City,16.2083334,Kansas City,10.965754690893224,1,-0.02,3.7,49.6,0
kansas city,135,209,Kansas City,9.599621285714285,Kansas City,10.965754690893224,1,7.38,4,34.9,0
kansas city,136,209,Kansas City,11.286309571428571,Kansas City,10.965754690893224,1,14.12,4.3,86.3,0
kansas city,137,209,Kansas City,6.783333333333333,Kansas City,10.965754690893224,1,18.11,3.8,71.5,0
kansas city,138,209,Kansas City,10.102083333333333,Kansas City,10.965754690893224,1,25.73,4.1,109.2,0
kansas city,139,209,Kansas City,13.472023857142856,Kansas City,10.965754690893224,1,29.94,3.4,83.4,0
kansas city,140,209,Kansas City,8.972222111111112,Kansas City,10.965754690893224,1,27.09,2.8,137.5,0
kansas city,141,209,Kansas City,7.229881,Kansas City,10.965754690893224,1,19.79,2.7,23.2,0
kansas city,142,209,Kansas City,7.2304761428571425,Kansas City,10.965754690893224,1,15.75,3.1,4.3,0
kansas city,143,209,Kansas City,8.130952428571428,Kansas City,10.965754690893224,1,8.28,4,89.7,0
kansas city,144,209,Kansas City,9.885416666666666,Kansas City,10.965754690893224,1,3.78,3.2,44.9,0
kansas city,145,209,Kansas City,8.161458375,Kansas City,10.965754690893224,1,3.21,3.7,5.6,0
kansas city,146,209,Kansas City,9.373421833333333,Kansas City,10.965754690893224,1,4.6,3.3,28.2,0
kansas city,147,209,Kansas City,9.85,Kansas City,10.965754690893224,1,15.71,4.1,82.5,0
kansas city,148,209,Kansas City,9.06927075,Kansas City,10.965754690893224,1,16.3,3.7,34,0
kansas city,149,209,Kansas City,8.061309428571429,Kansas City,10.965754690893224,1,22.23,3.8,46.8,0
kansas city,150,209,Kansas City,10.6644268,Kansas City,10.965754690893224,1,26.46,4.1,56.9,0
kansas city,151,209,Kansas City,9.6929529,Kansas City,10.965754690893224,1,31.14,3.2,21.6,0
kansas city,152,209,Kansas City,7.6796195,Kansas City,10.965754690893224,1,26.48,2.7,90.3,0
kansas city,153,209,Kansas City,8.606018555555556,Kansas City,10.965754690893224,1,21.06,2.8,76.1,0
kansas city,154,209,Kansas City,9.242262,Kansas City,10.965754690893224,1,13.57,3.4,29.1,0
kansas city,155,209,Kansas City,7.992956333333334,Kansas City,10.965754690893224,1,9.45,3,39.4,0
kansas city,156,209,Kansas City,12.022504875,Kansas City,10.965754690893224,1,3.6,3.1,19.4,0
kansas city,157,209,Kansas City,7.535557714285714,Kansas City,10.965754690893224,1,1.99,3.5,24.4,0
kansas city,158,209,Kansas City,8.49114575,Kansas City,10.965754690893224,1,1.6,3.7,37.9,0
kansas city,159,209,Kansas City,8.7858334,Kansas City,10.965754690893224,1,4.59,3.5,19.1,0
kansas city,160,209,Kansas City,7.088145714285714,Kansas City,10.965754690893224,1,11.28,4,94.9,0
kansas city,161,209,Kansas City,5.3535715,Kansas City,10.965754690893224,1,18.28,3.6,151.7,0
kansas city,162,209,Kansas City,8.358333333333334,Kansas City,10.965754690893224,1,24.41,3.5,125.1,0
kansas city,163,209,Kansas City,10.662037111111111,Kansas City,10.965754690893224,1,26.25,3,36.4,0
kansas city,164,209,Kansas City,10.619867166666667,Kansas City,10.965754690893224,1,26.09,2.6,38,0
kansas city,165,209,Kansas City,7.837450333333333,Kansas City,10.965754690893224,1,23.42,3,138.9,0
kansas city,166,209,Kansas City,4.7628334,Kansas City,10.965754690893224,1,14.31,3.2,81,0
kansas city,167,209,Kansas City,7.753350416666667,Kansas City,10.965754690893224,1,6.12,3.7,16.4,0
kansas city,168,209,Kansas City,14.1423106,Kansas City,10.965754690893224,1,-0.31,3.1,6.2,0
kansas city,169,209,Kansas City,6.768452357142857,Kansas City,10.965754690893224,1,-2.45,4.5,1.6,0
kansas city,170,209,Kansas City,9.930886222222222,Kansas City,10.965754690893224,1,-2.43,3.6,14.2,0
kansas city,171,209,Kansas City,10.7524999,Kansas City,10.965754690893224,1,5.85,4.6,20.6,0
kansas city,172,209,Kansas City,9.305034666666666,Kansas City,10.965754690893224,1,13.28,4.3,92.7,0
kansas city,173,209,Kansas City,5.822830636363636,Kansas City,10.965754690893224,1,20.12,3.6,34.9,0
kansas city,174,209,Kansas City,8.754545363636364,Kansas City,10.965754690893224,1,24.81,4.2,197.5,0
kansas city,175,209,Kansas City,9.884545454545455,Kansas City,10.965754690893224,1,24.84,3.4,58.2,0
kansas city,176,209,Kansas City,10.42065525,Kansas City,10.965754690893224,1,26.85,3.1,142.8,0
kansas city,177,209,Kansas City,9.884375,Kansas City,10.965754690893224,1,20.96,3.2,51.3,0
kansas city,178,209,Kansas City,6.3933334,Kansas City,10.965754690893224,1,15.51,3.2,197.8,0
kansas city,179,209,Kansas City,7.627239727272728,Kansas City,10.965754690893224,1,4.66,4.2,4.6,0
kansas city,180,209,Kansas City,9.819166599999999,Kansas City,10.965754690893224,1,2.75,3.5,32.1,0
kansas city,181,209,Kansas City,8.928545333333334,Kansas City,10.965754690893224,1,1.06,3.4,9.2,0
kansas city,182,209,Kansas City,10.76250011111111,Kansas City,10.965754690893224,1,-2.15,3.8,7.2,0
kansas city,183,209,Kansas City,9.3858333,Kansas City,10.965754690893224,1,9.62,3.5,9.5,0
kansas city,184,209,Kansas City,6.592236,Kansas City,10.965754690893224,1,15.26,3.8,75.2,0
kansas city,185,209,Kansas City,5.3462119999999995,Kansas City,10.965754690893224,1,18.98,3.8,221.7,0
kansas city,186,209,Kansas City,7.949537,Kansas City,10.965754690893224,1,25.34,3.6,107.3,0
kansas city,187,209,Kansas City,11.047023785714286,Kansas City,10.965754690893224,1,26.73,3.3,145.1,0
kansas city,188,209,Kansas City,8.5934524,Kansas City,10.965754690893224,1,25.3,3,42,0
kansas city,189,209,Kansas City,8.56375,Kansas City,10.965754690893224,1,23.92,3.6,66.7,0
kansas city,190,209,Kansas City,4.825320538461538,Kansas City,10.965754690893224,1,15.75,3,16.1,0
kansas city,191,209,Kansas City,5.473106,Kansas City,10.965754690893224,1,10.29,4.1,111.7,0
kansas city,192,209,Kansas City,6.693344181818182,Kansas City,10.965754690893224,1,5.91,3.7,55.3,0
kansas city,193,209,Kansas City,7.305229571428571,Kansas City,10.965754690893224,1,0.27,3.3,6.9,0
kansas city,194,209,Kansas City,5.4773146666666666,Kansas City,10.965754690893224,1,5.35,4.3,9.9,0
kansas city,195,209,Kansas City,8.067592666666666,Kansas City,10.965754690893224,1,11.81,4.2,27.9,0
kansas city,196,209,Kansas City,5.945486083333333,Kansas City,10.965754690893224,1,15.37,4.4,94,0
kansas city,197,209,Kansas City,5.6916668,Kansas City,10.965754690893224,1,18.18,3,253.7,0
kansas city,198,209,Kansas City,9.446296222222223,Kansas City,10.965754690893224,1,27.17,3.4,23.2,0
kansas city,199,209,Kansas City,8.998169166666667,Kansas City,10.965754690893224,1,27.6,3.6,134.6,0
kansas city,200,209,Kansas City,7.095172,Kansas City,10.965754690893224,1,26.75,3.2,215.7,0
kansas city,201,209,Kansas City,8.494907333333334,Kansas City,10.965754690893224,1,23.43,3.3,84.4,0
kansas city,202,209,Kansas City,8.283333285714285,Kansas City,10.965754690893224,1,18.15,3.5,44.4,0
kansas city,203,209,Kansas City,8.305555555555555,Kansas City,10.965754690893224,1,12.01,3.2,15.2,0
kansas city,204,209,Kansas City,8.528125,Kansas City,10.965754690893224,1,0.31,3.1,11.8,0
las vegas,1,3,Las Vegas,22.375,Las Vegas,9.614260756008184,0,10.79,2.9,0,0
las vegas,2,3,Las Vegas,6.65,Las Vegas,9.614260756008184,0,11.98,3.6,40.4,0
las vegas,3,3,Las Vegas,6.7,Las Vegas,9.614260756008184,0,14.76,4,5.3,0
las vegas,4,3,Las Vegas,7.65,Las Vegas,9.614260756008184,0,21.77,4.6,0,0
las vegas,5,3,Las Vegas,8.3,Las Vegas,9.614260756008184,0,27.08,5.5,0,0
las vegas,6,3,Las Vegas,7.725,Las Vegas,9.614260756008184,0,31.51,4.4,0,0
las vegas,7,3,Las Vegas,8,Las Vegas,9.614260756008184,0,33.46,5.1,0,0
las vegas,8,3,Las Vegas,9.3,Las Vegas,9.614260756008184,0,32.5,4.1,18.1,0
las vegas,9,3,Las Vegas,7.266666666666667,Las Vegas,9.614260756008184,0,27.58,3.9,0,0
las vegas,10,3,Las Vegas,8.033333333333333,Las Vegas,9.614260756008184,0,19.59,3.6,23.3,0
las vegas,11,3,Las Vegas,20.599999999999998,Las Vegas,9.614260756008184,0,10.12,2.9,0,0
las vegas,12,3,Las Vegas,28.25,Las Vegas,9.614260756008184,0,9.7,2.4,1,0
las vegas,13,3,Las Vegas,25,Las Vegas,9.614260756008184,0,7.98,3.1,22,0
las vegas,14,3,Las Vegas,11.3,Las Vegas,9.614260756008184,0,9.84,3.6,56.2,0
las vegas,15,3,Las Vegas,10.1,Las Vegas,9.614260756008184,0,15.86,3.2,4.1,0
las vegas,16,3,Las Vegas,7.95,Las Vegas,9.614260756008184,0,18.32,4.9,1,0
las vegas,17,3,Las Vegas,7.133333333333333,Las Vegas,9.614260756008184,0,27.89,4,0.5,0
las vegas,18,3,Las Vegas,8.4,Las Vegas,9.614260756008184,0,31.03,5,0,0
las vegas,19,3,Las Vegas,7.066666666666666,Las Vegas,9.614260756008184,0,32.4,4.6,9.9,0
las vegas,20,3,Las Vegas,8,Las Vegas,9.614260756008184,0,33.3,3.7,1.3,0
las vegas,21,3,Las Vegas,12.8,Las Vegas,9.614260756008184,0,29.5,3.5,0,0
las vegas,22,3,Las Vegas,9.866666666666667,Las Vegas,9.614260756008184,0,22.26,2.7,0,0
las vegas,23,3,Las Vegas,15.55,Las Vegas,9.614260756008184,0,14.76,3,2.3,0
las vegas,24,3,Las Vegas,9.3,Las Vegas,9.614260756008184,0,7.42,2.4,2.8,0
las vegas,25,3,Las Vegas,15.5,Las Vegas,9.614260756008184,0,7.84,3,0,0
las vegas,26,3,Las Vegas,11.399999999999999,Las Vegas,9.614260756008184,0,11.03,2.8,0,0
las vegas,27,3,Las Vegas,7.7,Las Vegas,9.614260756008184,0,13.01,3.7,2.5,0
las vegas,28,3,Las Vegas,8.149999999999999,Las Vegas,9.614260756008184,0,20.94,4.2,0,0
las vegas,29,3,Las Vegas,10.15,Las Vegas,9.614260756008184,0,24.34,3.6,0,0
las vegas,30,3,Las Vegas,8.75,Las Vegas,9.614260756008184,0,31.15,3.6,0,0
las vegas,31,3,Las Vegas,10.9,Las Vegas,9.614260756008184,0,34.74,3.3,13.2,0
las vegas,32,3,Las Vegas,12.475,Las Vegas,9.614260756008184,0,32.55,3.6,0,0
las vegas,33,3,Las Vegas,9.65,Las Vegas,9.614260756008184,0,28.2,3.3,8,0
las vegas,34,3,Las Vegas,11.45,Las Vegas,9.614260756008184,0,19.68,2.4,8.1,0
las vegas,35,3,Las Vegas,17.9,Las Vegas,9.614260756008184,0,13.76,2.6,3,0
las vegas,36,3,Las Vegas,7.6000000000000005,Las Vegas,9.614260756008184,0,8.62,2.4,1.9,0
las vegas,37,3,Las Vegas,14.1,Las Vegas,9.614260756008184,0,12.31,2,0.5,0
las vegas,38,3,Las Vegas,13.466666666666667,Las Vegas,9.614260756008184,0,10.9,2.9,54.2,0
las vegas,39,3,Las Vegas,8.75,Las Vegas,9.614260756008184,0,15.33,3.6,8.2,0
las vegas,40,3,Las Vegas,5,Las Vegas,9.614260756008184,0,17.14,4.6,9.7,0
las vegas,41,3,Las Vegas,8.233333333333333,Las Vegas,9.614260756008184,0,25.48,3.6,0.3,0
las vegas,42,3,Las Vegas,8.45,Las Vegas,9.614260756008184,0,31.04,3.7,0,0
las vegas,43,3,Las Vegas,8.875,Las Vegas,9.614260756008184,0,34.87,3.2,27.4,0
las vegas,44,3,Las Vegas,7.199999999999999,Las Vegas,9.614260756008184,0,32.38,3.2,21.2,0
las vegas,45,3,Las Vegas,8.5,Las Vegas,9.614260756008184,0,29.11,3,13.2,0
las vegas,46,3,Las Vegas,19,Las Vegas,9.614260756008184,0,24.07,2.7,0,0
las vegas,47,3,Las Vegas,18.85,Las Vegas,9.614260756008184,0,11.44,2.3,15.4,0
las vegas,48,3,Las Vegas,14.45,Las Vegas,9.614260756008184,0,8.8,2.5,24.5,0
las vegas,49,3,Las Vegas,15.4,Las Vegas,9.614260756008184,0,8.58,2.5,0.3,0
las vegas,50,3,Las Vegas,6.1,Las Vegas,9.614260756008184,0,9.36,3.4,37.2,0
las vegas,51,3,Las Vegas,8.875,Las Vegas,9.614260756008184,0,19.19,3.2,5.8,0
las vegas,52,3,Las Vegas,8.8,Las Vegas,9.614260756008184,0,19.91,4.1,23.4,0
las vegas,53,3,Las Vegas,7.2,Las Vegas,9.614260756008184,0,26.15,4.4,0,0
las vegas,54,3,Las Vegas,8.3,Las Vegas,9.614260756008184,0,31.17,3.4,0,0
las vegas,55,3,Las Vegas,6.2,Las Vegas,9.614260756008184,0,33.91,3.3,1.3,0
las vegas,56,3,Las Vegas,7,Las Vegas,9.614260756008184,0,31.95,3.3,13,0
las vegas,57,3,Las Vegas,6.75,Las Vegas,9.614260756008184,0,27.56,3.3,4.6,0
las vegas,58,3,Las Vegas,10.875,Las Vegas,9.614260756008184,0,20.14,3,14.9,0
las vegas,59,3,Las Vegas,16.15,Las Vegas,9.614260756008184,0,12.07,2.9,43.4,0
las vegas,60,3,Las Vegas,9.133333333333333,Las Vegas,9.614260756008184,0,9.53,2.5,53.3,0
las vegas,61,3,Las Vegas,13.366666666666665,Las Vegas,9.614260756008184,0,10.77,2.8,52.7,0
las vegas,62,3,Las Vegas,8.45,Las Vegas,9.614260756008184,0,11.73,2.4,62.2,0
las vegas,63,3,Las Vegas,5.266666666666667,Las Vegas,9.614260756008184,0,15.3,3.7,11.9,0
las vegas,64,3,Las Vegas,3.033333333333333,Las Vegas,9.614260756008184,0,18.71,3.8,1.6,0
las vegas,65,3,Las Vegas,3.7,Las Vegas,9.614260756008184,0,26.08,3.8,0,0
las vegas,66,3,Las Vegas,14.466666666666667,Las Vegas,9.614260756008184,0,29.42,4.2,1.8,0
las vegas,67,3,Las Vegas,8.033333333333333,Las Vegas,9.614260756008184,0,35.16,2.9,13.2,0
las vegas,68,3,Las Vegas,5.65,Las Vegas,9.614260756008184,0,31.98,2.9,6.6,0
las vegas,69,3,Las Vegas,7,Las Vegas,9.614260756008184,0,27.77,3.4,0,0
las vegas,70,3,Las Vegas,10.133333333333333,Las Vegas,9.614260756008184,0,21.33,3.1,36.9,0
las vegas,71,3,Las Vegas,11.95,Las Vegas,9.614260756008184,0,15.15,2.3,0,0
las vegas,72,3,Las Vegas,23.666666666666668,Las Vegas,9.614260756008184,0,9.84,2.3,0.6,0
las vegas,73,3,Las Vegas,12.7,Las Vegas,9.614260756008184,0,10.09,2.9,0.8,0
las vegas,74,3,Las Vegas,13.55,Las Vegas,9.614260756008184,0,12.13,2.7,1.3,0
las vegas,75,3,Las Vegas,5,Las Vegas,9.614260756008184,0,12.84,3.8,4.9,0
las vegas,76,3,Las Vegas,1.7999999999999998,Las Vegas,9.614260756008184,0,19.21,4.1,0,0
las vegas,77,3,Las Vegas,9.15,Las Vegas,9.614260756008184,0,27.2,3.5,0,0
las vegas,78,3,Las Vegas,7,Las Vegas,9.614260756008184,0,32.49,3.5,1.5,0
las vegas,79,3,Las Vegas,8.533333333333333,Las Vegas,9.614260756008184,0,34.77,3.4,3.3,0
las vegas,80,3,Las Vegas,8.733333333333333,Las Vegas,9.614260756008184,0,32.8,3.5,1,0
las vegas,81,3,Las Vegas,9.25,Las Vegas,9.614260756008184,0,27.17,3.2,0,0
las vegas,82,3,Las Vegas,5.3,Las Vegas,9.614260756008184,0,19.86,2.6,27.2,0
las vegas,83,3,Las Vegas,14.366666666666667,Las Vegas,9.614260756008184,0,14.65,2.5,0,0
las vegas,84,3,Las Vegas,8.4,Las Vegas,9.614260756008184,0,8.59,2.7,3.2,0
las vegas,85,3,Las Vegas,7.566666666666666,Las Vegas,9.614260756008184,0,7.76,3.1,1.5,0
las vegas,86,3,Las Vegas,8.3,Las Vegas,9.614260756008184,0,12.58,3.3,4.1,0
las vegas,87,3,Las Vegas,9.1,Las Vegas,9.614260756008184,0,17.98,3.3,0,0
las vegas,88,3,Las Vegas,12.6,Las Vegas,9.614260756008184,0,21.38,4,2,0
las vegas,89,3,Las Vegas,11.4,Las Vegas,9.614260756008184,0,26.91,3.7,0,0
las vegas,90,3,Las Vegas,10.4,Las Vegas,9.614260756008184,0,31.92,3.6,0,0
las vegas,91,3,Las Vegas,32.1,Las Vegas,9.614260756008184,0,35.2,2.9,7.4,0
las vegas,92,3,Las Vegas,9.3,Las Vegas,9.614260756008184,0,33.6,3.1,19.3,0
las vegas,93,3,Las Vegas,7.9,Las Vegas,9.614260756008184,0,28.17,3.2,17,0
las vegas,94,3,Las Vegas,2.1,Las Vegas,9.614260756008184,0,20.96,3,0,0
las vegas,95,3,Las Vegas,7.8,Las Vegas,9.614260756008184,0,16.03,1.9,16.2,0
las vegas,96,3,Las Vegas,9.8,Las Vegas,9.614260756008184,1,7.31,2.7,1.8,0
las vegas,97,3,Las Vegas,3,Las Vegas,9.614260756008184,1,7.85,2.8,14.5,0
las vegas,98,3,Las Vegas,13.3,Las Vegas,9.614260756008184,1,11.37,2.9,1.3,0
las vegas,99,3,Las Vegas,9.8,Las Vegas,9.614260756008184,1,16.18,3.4,2,0
las vegas,100,3,Las Vegas,13.25,Las Vegas,9.614260756008184,1,19.8,4.5,0,0
las vegas,101,3,Las Vegas,9.614260756008184,Las Vegas,9.614260756008184,1,23.53,4,3.3,0
las vegas,102,3,Las Vegas,5.2,Las Vegas,9.614260756008184,1,31.51,3.8,0,0
las vegas,103,3,Las Vegas,6.85,Las Vegas,9.614260756008184,1,34.26,3.1,2.1,0
las vegas,104,3,Las Vegas,9.614260756008184,Las Vegas,9.614260756008184,1,33.85,3.2,1.8,0
las vegas,105,3,Las Vegas,8,Las Vegas,9.614260756008184,1,29.34,2.2,0.8,0
las vegas,106,3,Las Vegas,13.2,Las Vegas,9.614260756008184,1,21.71,2.8,0.3,0
las vegas,107,3,Las Vegas,5.1,Las Vegas,9.614260756008184,1,16,2.1,12,0
las vegas,108,3,Las Vegas,6.1,Las Vegas,9.614260756008184,1,7.84,2,29.2,0
las vegas,109,3,Las Vegas,16.3,Las Vegas,9.614260756008184,1,10.55,2.4,1.1,0
las vegas,110,3,Las Vegas,2.2,Las Vegas,9.614260756008184,1,11.07,2.5,19.8,0
las vegas,111,3,Las Vegas,7.35,Las Vegas,9.614260756008184,1,15.43,3.8,0,0
las vegas,112,3,Las Vegas,9.1,Las Vegas,9.614260756008184,1,18.87,4,1.3,0
las vegas,113,3,Las Vegas,9.614260756008184,Las Vegas,9.614260756008184,1,28.65,3.2,0,0
las vegas,114,3,Las Vegas,5.55,Las Vegas,9.614260756008184,1,28.58,3.5,2.5,0
las vegas,115,3,Las Vegas,8,Las Vegas,9.614260756008184,1,34.81,3.3,7.4,0
las vegas,116,3,Las Vegas,7.300000000000001,Las Vegas,9.614260756008184,1,32.52,3,0.5,0
las vegas,117,3,Las Vegas,9.614260756008184,Las Vegas,9.614260756008184,1,30.09,2.9,0,0
las vegas,118,3,Las Vegas,6.8,Las Vegas,9.614260756008184,1,19.43,3.5,0,0
las vegas,119,3,Las Vegas,9.600000000000001,Las Vegas,9.614260756008184,1,15.09,2.2,0.5,0
las vegas,120,3,Las Vegas,9.614260756008184,Las Vegas,9.614260756008184,1,7.46,2.1,7.4,0
las vegas,121,3,Las Vegas,7.8,Las Vegas,9.614260756008184,1,9.34,2,51.8,0
